City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Contamana,PE,2021-10-24 18:37:10,-7.3333,-75.0167,96.19,39,99,6.24
296,Princeton,US,2021-10-24 18:37:10,25.5384,-80.4089,88.0,75,90,5.75
297,Roxas,PH,2021-10-24 18:37:11,11.5853,122.7511,77.9,87,97,1.99
298,Qaqortoq,GL,2021-10-24 18:37:11,60.7167,-46.0333,34.3,71,100,6.24
299,Pecos,US,2021-10-24 18:37:12,31.4229,-103.4932,86.09,16,1,14.97
300,Cardston,CA,2021-10-24 18:37:12,49.2,-113.3019,53.69,37,99,1.14
301,Aginskoye,RU,2021-10-24 18:37:13,51.1,114.53,33.4,77,16,6.64
302,Tadine,NC,2021-10-24 18:37:13,-21.55,167.8833,70.88,79,44,10.83
303,San Patricio,US,2021-10-24 18:37:13,28.017,-97.5169,91.49,48,0,5.68
304,Anderson,US,2021-10-24 18:34:28,34.5334,-82.6499,76.24,59,1,1.01
305,Khatanga,RU,2021-10-24 18:32:58,71.9667,102.5,0.01,90,83,16.2
306,Vostok,RU,2021-10-24 18:37:14,46.4856,135.8833,31.33,77,1,5.03
307,Alyangula,AU,2021-10-24 18:37:15,-13.8483,136.4192,75.07,100,44,0.0
308,Nanortalik,GL,2021-10-24 18:35:36,60.1432,-45.2371,33.04,81,100,5.37
309,Wardha,IN,2021-10-24 18:37:16,20.75,78.6167,68.32,62,4,3.85
310,Beringovskiy,RU,2021-10-24 18:27:41,63.05,179.3167,7.88,86,44,7.18
311,Yazoo City,US,2021-10-24 18:37:16,32.8551,-90.4056,82.76,64,100,13.0
312,La Mana,EC,2021-10-24 18:37:17,-0.9333,-79.2167,96.01,77,100,2.26
313,Marzuq,YE,2021-10-24 18:37:17,14.4,46.4667,73.92,26,4,1.28
314,Dicabisagan,PH,2021-10-24 18:37:18,17.0818,122.4157,76.93,89,100,5.61
315,Poshekhonye,RU,2021-10-24 18:37:18,58.4993,39.1353,31.08,84,8,9.6
316,Arica,CL,2021-10-24 18:37:19,-18.475,-70.3042,74.75,68,0,16.11
317,Hami,CN,2021-10-24 18:37:19,42.8,93.45,46.24,39,0,6.58
318,College,US,2021-10-24 18:36:33,64.8569,-147.8028,29.21,87,90,0.0
319,Horsham,GB,2021-10-24 18:37:20,51.064,-0.3272,57.94,90,75,6.91
320,Hobyo,SO,2021-10-24 18:37:20,5.3505,48.5268,79.93,77,66,10.78
321,Gornopravdinsk,RU,2021-10-24 18:37:21,60.05,69.9,37.74,93,100,3.76
322,Rockland,US,2021-10-24 18:37:21,41.1668,-74.0496,59.49,72,47,1.01
323,Padang,ID,2021-10-24 18:33:37,-0.9492,100.3543,77.05,96,100,0.56
324,Vanimo,PG,2021-10-24 18:37:21,-2.6741,141.3028,77.29,88,100,4.05
325,Katherine,AU,2021-10-24 18:37:22,-14.4667,132.2667,82.72,69,100,5.75
326,Grande Prairie,CA,2021-10-24 18:37:23,55.1667,-118.8027,35.78,100,90,3.44
327,Yerbogachen,RU,2021-10-24 18:37:23,61.2767,108.0108,34.25,97,100,9.75
328,Terrace,CA,2021-10-24 18:37:23,54.5163,-128.6035,43.43,75,75,23.02
329,Sorland,NO,2021-10-24 18:37:24,67.667,12.6934,42.66,94,100,25.46
330,Sibiti,CG,2021-10-24 18:37:24,-3.6819,13.3499,70.63,97,77,2.84
331,Tilichiki,RU,2021-10-24 18:37:25,60.4667,166.1,6.75,91,63,10.02
332,Paramonga,PE,2021-10-24 18:37:25,-10.6667,-77.8333,67.19,73,23,10.87
333,Mulchen,CL,2021-10-24 18:37:26,-37.7167,-72.2333,73.26,35,2,6.4
334,Rio Grande,BR,2021-10-24 18:37:26,-32.035,-52.0986,73.51,47,0,7.76
335,Nushki,PK,2021-10-24 18:37:26,29.5542,66.0215,59.14,12,0,4.12
336,Shakawe,BW,2021-10-24 18:37:27,-18.3667,21.85,73.72,61,82,6.8
337,Havre-Saint-Pierre,CA,2021-10-24 18:35:49,50.2334,-63.5986,48.56,87,90,8.05
338,Duku,NG,2021-10-24 18:37:27,11.2361,4.9073,82.98,52,97,4.63
339,Bilma,NE,2021-10-24 18:33:51,18.6853,12.9164,87.51,11,0,7.49
340,Kayankulam,IN,2021-10-24 18:37:28,9.1833,76.5,76.41,88,100,4.47
341,Wapakoneta,US,2021-10-24 18:37:28,40.5678,-84.1936,55.4,98,90,4.61
342,Caceres,ES,2021-10-24 18:37:29,39.522,-6.3748,63.81,42,0,3.33
343,Krasnoselkup,RU,2021-10-24 18:37:29,65.7,82.4667,24.35,90,98,20.36
344,Kavaratti,IN,2021-10-24 18:37:30,10.5669,72.642,82.0,74,27,5.95
345,Oudtshoorn,ZA,2021-10-24 18:37:30,-33.5907,22.2014,52.16,67,0,4.9
346,Kodiak,US,2021-10-24 18:37:30,57.79,-152.4072,42.31,87,90,5.75
347,Severo-Kurilsk,RU,2021-10-24 18:37:31,50.6789,156.125,38.75,75,32,17.63
348,Berlevag,NO,2021-10-24 18:37:31,70.8578,29.0864,31.95,80,75,10.36
349,Chapais,CA,2021-10-24 18:37:32,49.7834,-74.8492,42.58,59,100,6.69
350,Talnakh,RU,2021-10-24 18:33:11,69.4865,88.3972,24.94,97,100,6.49
351,Tulagi,SB,2021-10-24 18:37:32,-9.0996,160.1476,82.18,75,6,12.59
352,Mareeba,AU,2021-10-24 18:37:33,-17.0,145.4333,66.92,95,17,2.86
353,Arteaga,MX,2021-10-24 18:37:33,18.4667,-102.4167,70.65,76,100,2.82
354,Pita,GN,2021-10-24 18:37:34,10.8333,-12.5833,75.83,88,91,1.07
355,Labrea,BR,2021-10-24 18:37:34,-7.2586,-64.7981,91.11,52,100,1.79
356,Erzin,TR,2021-10-24 18:36:17,36.9559,36.2,66.92,74,0,1.01
357,Sapa,PH,2021-10-24 18:37:35,5.1544,120.3241,80.15,80,60,4.68
358,Atar,MR,2021-10-24 18:37:35,20.5169,-13.0499,91.4,16,72,1.34
359,Roald,NO,2021-10-24 18:37:36,62.5833,6.1333,54.52,71,75,13.8
360,Nyaunglebin,MM,2021-10-24 18:37:36,17.95,96.7333,73.2,94,100,2.26
361,Kudahuvadhoo,MV,2021-10-24 18:32:59,2.6708,72.8944,83.03,72,21,15.99
362,Shestakovo,RU,2021-10-24 18:37:37,56.4915,103.96,40.01,93,100,12.53
363,Trapani,IT,2021-10-24 18:37:37,37.8333,12.6667,62.69,100,75,10.36
364,Martapura,ID,2021-10-24 18:36:49,-3.4167,114.85,77.09,100,36,2.3
365,Bombay,IN,2021-10-24 18:35:28,19.0144,72.8479,82.38,69,42,0.0
366,Clyde River,CA,2021-10-24 18:37:38,70.4692,-68.5914,13.57,78,49,6.04
367,Mariara,VE,2021-10-24 18:37:39,10.2964,-67.7181,79.65,74,68,4.7
368,La Palma,US,2021-10-24 18:37:39,33.8464,-118.0467,72.72,69,75,1.01
369,Henties Bay,NA,2021-10-24 18:37:40,-22.116,14.2845,59.86,89,0,2.13
370,Den Helder,NL,2021-10-24 18:37:40,52.9599,4.7593,50.99,83,20,8.01
371,Mackay,AU,2021-10-24 18:35:08,-21.15,149.2,76.05,88,75,10.36
372,Troitsko-Pechorsk,RU,2021-10-24 18:37:41,62.7084,56.1964,23.77,97,93,3.11
373,Niamey,NE,2021-10-24 18:37:41,13.5137,2.1098,93.49,33,100,0.0
374,Baykit,RU,2021-10-24 18:37:42,61.67,96.37,36.37,88,100,11.88
375,Dingle,PH,2021-10-24 18:37:29,10.9995,122.6711,75.4,92,97,3.29
376,Honiara,SB,2021-10-24 18:37:43,-9.4333,159.95,77.25,87,6,3.4
377,Guhagar,IN,2021-10-24 18:37:43,17.4842,73.1929,74.05,88,62,5.97
378,Mayumba,GA,2021-10-24 18:37:43,-3.432,10.6554,77.31,89,100,4.68
379,Mucurapo,TT,2021-10-24 18:37:44,10.6667,-61.5333,85.01,76,100,12.28
380,Tarboro,US,2021-10-24 18:37:44,35.8968,-77.5358,80.1,38,1,6.91
381,Udachnyy,RU,2021-10-24 18:37:45,66.4167,112.4,9.66,99,98,3.6
382,Gisborne,NZ,2021-10-24 18:36:12,-38.6533,178.0042,57.94,78,100,4.97
383,Tateyama,JP,2021-10-24 18:37:45,34.9833,139.8667,53.62,59,37,10.13
384,Iqaluit,CA,2021-10-24 18:37:46,63.7506,-68.5145,31.73,80,90,5.99
385,Totma,RU,2021-10-24 18:37:46,59.9747,42.7642,27.95,89,51,8.97
386,Kamenka,RU,2021-10-24 18:37:47,51.3223,42.7678,40.42,77,76,11.27
387,Saldanha,ZA,2021-10-24 18:33:27,-33.0117,17.9442,59.05,72,0,20.18
388,San Ramon,US,2021-10-24 18:37:47,37.7799,-121.978,63.81,93,90,3.0
389,Port Macquarie,AU,2021-10-24 18:37:48,-31.4333,152.9167,58.89,81,61,4.18
390,Tutoia,BR,2021-10-24 18:37:48,-2.7619,-42.2744,91.38,70,100,15.05
391,Tuatapere,NZ,2021-10-24 18:37:49,-46.1333,167.6833,53.1,96,100,3.13
392,Qasigiannguit,GL,2021-10-24 18:37:49,68.8193,-51.1922,21.45,83,86,5.61
393,Brasileia,BR,2021-10-24 18:37:49,-11.0161,-68.7481,98.26,33,100,2.64
394,Yulara,AU,2021-10-24 18:37:50,-25.2406,130.9889,60.64,48,0,6.91
395,Beloha,MG,2021-10-24 18:37:51,-25.1667,45.05,71.74,88,60,10.45
396,Belmonte,BR,2021-10-24 18:36:48,-15.8631,-38.8828,82.4,75,31,10.0
397,Laranjeiras Do Sul,BR,2021-10-24 18:37:51,-25.4078,-52.4161,68.22,61,0,8.9
398,Shenjiamen,CN,2021-10-24 18:37:51,29.9576,122.298,64.02,84,87,14.34
399,Caravelas,BR,2021-10-24 18:37:52,-17.7125,-39.2481,81.55,72,0,10.76
400,Marrakesh,MA,2021-10-24 18:36:48,31.6315,-8.0083,78.87,29,0,2.3
401,Charleroi,BE,2021-10-24 18:37:52,50.413,4.4465,50.5,78,0,10.36
402,Itaqui,BR,2021-10-24 18:37:53,-29.1253,-56.5531,73.9,34,0,4.21
403,Amalapuram,IN,2021-10-24 18:35:28,16.5833,82.0167,75.65,76,76,3.98
404,Jandayan,PH,2021-10-24 18:37:54,10.1667,124.1833,78.85,81,100,2.77
405,Kidal,ML,2021-10-24 18:37:54,18.4411,1.4078,93.07,21,50,8.21
406,Verkhoyansk,RU,2021-10-24 18:37:55,67.5447,133.385,4.24,98,100,1.39
407,Deputatskiy,RU,2021-10-24 18:37:55,69.3,139.9,-0.47,98,100,1.3
408,Povorino,RU,2021-10-24 18:37:55,51.1945,42.2457,41.94,68,98,12.73
409,Ukiah,US,2021-10-24 18:34:42,39.1502,-123.2078,62.13,88,90,9.22
410,Alta Floresta,BR,2021-10-24 18:37:56,-9.8756,-56.0861,91.22,52,40,5.75
411,Gat,IL,2021-10-24 18:37:32,31.61,34.7642,70.81,100,0,5.55
412,Alekseyevsk,RU,2021-10-24 18:37:57,57.8406,108.3492,37.8,96,100,13.11
413,Ardakan,IR,2021-10-24 18:37:57,32.31,54.0175,64.78,21,41,5.7
414,Richards Bay,ZA,2021-10-24 18:37:58,-28.783,32.0377,63.03,72,67,4.54
415,Kirove,UA,2021-10-24 18:37:58,47.6531,35.6951,47.23,71,23,15.64
416,Aklavik,CA,2021-10-24 18:33:10,68.2191,-135.0107,23.72,100,90,4.61
417,Lagoa,PT,2021-10-24 18:37:59,39.05,-27.9833,65.8,70,6,11.95
418,Bergen,NO,2021-10-24 18:37:59,60.392,5.328,53.65,96,75,26.46
419,Vila Velha,BR,2021-10-24 18:33:43,-20.3297,-40.2925,89.55,62,20,14.97
420,Claremorris,IE,2021-10-24 18:38:00,53.7167,-9.0,52.36,85,10,12.41
421,Aksum,ET,2021-10-24 18:38:00,14.1245,38.7244,63.34,47,51,7.96
422,Huayucachi,PE,2021-10-24 18:38:01,-12.1333,-75.2333,71.53,31,93,11.43
423,Kemijarvi,FI,2021-10-24 18:38:01,66.7131,27.4306,24.78,98,100,2.71
424,Emba,KZ,2021-10-24 18:34:25,48.8264,58.1442,48.42,45,100,8.37
425,Bubaque,GW,2021-10-24 18:38:02,11.2833,-15.8333,82.11,72,100,4.61
426,Grand Gaube,MU,2021-10-24 18:38:03,-20.0064,57.6608,75.38,70,89,10.0
427,Kloulklubed,PW,2021-10-24 18:38:03,7.0419,134.2556,77.5,70,100,5.19
428,Cap-Aux-Meules,CA,2021-10-24 18:38:03,47.3821,-61.8597,50.05,87,75,20.71
429,Amlame,TG,2021-10-24 18:38:04,7.4667,0.9,74.12,94,93,1.99
430,Shimanovsk,RU,2021-10-24 18:38:04,52.0,127.7,35.04,87,6,4.43
431,Mount Gambier,AU,2021-10-24 18:38:05,-37.8333,140.7667,46.31,81,90,5.75
432,Bougouni,ML,2021-10-24 18:38:05,11.417,-7.479,79.23,69,15,2.86
433,Chuy,UY,2021-10-24 18:37:36,-33.6971,-53.4616,67.64,43,0,10.78
434,Jiuquan,CN,2021-10-24 18:38:06,39.7432,98.5174,43.29,39,100,7.09
435,Okhotsk,RU,2021-10-24 18:38:06,59.3833,143.3,17.6,83,68,7.61
436,El Retorno,CO,2021-10-24 18:38:06,2.3302,-72.6276,83.59,78,93,5.41
437,Almendralejo,ES,2021-10-24 18:38:07,38.6832,-6.4075,67.26,45,0,3.0
438,Muzhi,RU,2021-10-24 18:38:07,65.3667,64.6667,24.4,83,94,6.22
439,Cidreira,BR,2021-10-24 18:38:08,-30.1811,-50.2056,68.61,48,0,12.68
440,Esso,RU,2021-10-24 18:38:08,55.9333,158.7,17.22,93,100,4.59
441,Ulundi,ZA,2021-10-24 18:37:25,-28.3352,31.4162,55.99,88,100,2.51
442,Obo,CF,2021-10-24 18:38:09,5.3998,26.4869,73.09,89,41,1.86
443,Kovdor,RU,2021-10-24 18:38:09,67.5662,30.4758,16.83,94,100,2.71
444,Pochutla,MX,2021-10-24 18:38:09,15.7432,-96.4661,88.83,56,62,6.31
445,Bara,NG,2021-10-24 18:38:10,10.3744,10.7288,82.22,49,99,3.89
446,Ancud,CL,2021-10-24 18:38:11,-41.8697,-73.8203,56.73,93,100,15.17
447,Gidole,ET,2021-10-24 18:38:11,5.65,37.3667,62.83,57,88,1.1
448,Hemnesberget,NO,2021-10-24 18:38:11,66.2333,13.6333,48.42,95,100,5.17
449,Bukama,CD,2021-10-24 18:38:12,-9.2,25.85,71.55,87,100,3.65
450,Ugoofaaru,MV,2021-10-24 18:38:12,5.6667,73.0,82.11,78,98,16.2
451,Socuellamos,ES,2021-10-24 18:38:12,39.2858,-2.7921,60.37,29,0,2.98
452,Faya,SA,2021-10-24 18:38:13,18.3851,42.4509,61.32,39,6,1.86
453,Mahajanga,MG,2021-10-24 18:38:13,-15.7167,46.3167,82.42,74,20,8.05
454,Mahendragarh,IN,2021-10-24 18:38:14,28.2833,76.15,70.14,75,6,3.33
455,Boueni,YT,2021-10-24 18:38:14,-12.9025,45.0761,80.58,84,8,10.78
456,Fairbanks,US,2021-10-24 18:37:43,64.8378,-147.7164,29.23,87,90,0.0
457,Lobito,AO,2021-10-24 18:38:15,-12.3481,13.5456,75.15,72,100,5.26
458,Dunkwa,GH,2021-10-24 18:38:15,5.9656,-1.78,75.16,94,100,2.39
459,Zhigansk,RU,2021-10-24 18:36:47,66.7697,123.3711,14.23,96,90,5.41
460,Norden,DE,2021-10-24 18:38:16,53.6,7.2,45.97,78,6,12.84
461,Uruzgan,AF,2021-10-24 18:38:16,32.8333,66.0,47.17,22,0,0.87
462,Kampene,CD,2021-10-24 18:38:16,-3.6,26.6667,70.59,97,100,0.76
463,Bay Roberts,CA,2021-10-24 18:38:17,47.5999,-53.2648,61.25,88,87,10.0
464,Abu Samrah,SY,2021-10-24 18:38:17,35.3029,37.1841,66.31,58,0,5.61
465,Camabatela,AO,2021-10-24 18:38:18,-8.1881,15.375,65.71,94,30,2.57
466,Salair,RU,2021-10-24 18:38:18,54.2312,85.7972,41.86,76,100,11.92
467,Tiznit,MA,2021-10-24 18:38:19,29.5833,-9.5,66.29,62,100,1.99
468,Polyarnyy,RU,2021-10-24 18:38:19,69.1989,33.4478,23.47,77,71,7.02
469,Banes,CU,2021-10-24 18:38:20,20.9625,-75.7186,90.21,61,40,10.09
470,Komsomolskiy,UZ,2021-10-24 18:38:20,40.4272,71.7189,45.82,57,0,9.22
471,Tanout,NE,2021-10-24 18:38:21,14.9709,8.8879,89.83,10,10,10.02
472,Ambulu,ID,2021-10-24 18:38:21,-8.345,113.6058,77.67,81,81,2.04
473,Mundo Nuevo,MX,2021-10-24 18:38:22,18.7,-95.5,84.54,71,18,6.22
474,Ishigaki,JP,2021-10-24 18:38:22,24.3448,124.1572,77.23,74,87,15.1
475,Beyneu,KZ,2021-10-24 18:35:52,45.3167,55.2,56.17,34,100,9.84
476,Salamiyah,SY,2021-10-24 18:34:21,35.0113,37.0532,66.33,58,0,4.9
477,Buckeye,US,2021-10-24 18:35:52,33.3703,-112.5838,84.97,29,4,14.97
478,Mujiayingzi,CN,2021-10-24 18:38:23,42.1167,118.7833,43.54,59,100,7.38
479,Dire,ML,2021-10-24 18:38:24,12.2833,-10.9667,79.32,78,98,4.45
480,Tokur,RU,2021-10-24 18:38:24,53.1333,132.9,20.91,97,65,3.24
481,Surt,LY,2021-10-24 18:38:25,31.2089,16.5887,77.38,60,90,9.13
482,Kariba,ZW,2021-10-24 18:38:25,-16.5167,28.8,87.73,32,6,5.5
483,Siaya,KE,2021-10-24 18:38:25,0.0612,34.2882,69.67,75,88,6.35
484,Bilibino,RU,2021-10-24 18:34:43,68.0546,166.4372,-19.62,100,89,3.4
485,Wiesmoor,DE,2021-10-24 18:38:26,53.4167,7.7333,47.86,88,20,4.61
486,Boca Do Acre,BR,2021-10-24 18:38:27,-8.7522,-67.3978,95.09,41,100,4.54
487,Atambua,ID,2021-10-24 18:38:27,-9.1061,124.8925,75.83,84,100,1.52
488,Zapolyarnyy,RU,2021-10-24 18:38:27,69.4154,30.8136,20.48,93,35,2.53
489,Nisia Floresta,BR,2021-10-24 18:38:28,-6.0911,-35.2086,86.81,62,73,12.48
490,Cayhagan,PH,2021-10-24 18:38:28,9.6697,122.4256,77.31,86,100,2.73
491,Port Blair,IN,2021-10-24 18:38:29,11.6667,92.75,80.1,79,80,4.52
492,Ginir,ET,2021-10-24 18:38:29,7.1333,40.7,59.36,40,82,3.96
493,Caconda,AO,2021-10-24 18:38:30,-13.7333,15.0667,68.4,65,50,7.56
494,Chavakkad,IN,2021-10-24 18:38:30,10.5333,76.05,78.17,85,100,2.01
495,Samarai,PG,2021-10-24 18:38:30,-10.6167,150.6667,80.24,83,36,10.71
496,Talara,PE,2021-10-24 18:38:31,-4.5772,-81.2719,75.96,64,0,13.8
497,Maningrida,AU,2021-10-24 18:38:31,-12.0667,134.2667,78.85,85,31,3.33
498,Castro,BR,2021-10-24 18:38:31,-24.7911,-50.0119,59.68,91,98,1.99
499,Nola,IT,2021-10-24 18:38:32,40.922,14.5329,66.92,80,100,13.0
500,Pinsk,BY,2021-10-24 18:38:32,52.1229,26.0951,37.33,74,77,3.18
501,Chifeng,CN,2021-10-24 18:38:33,42.2683,118.9636,44.94,56,100,6.35
502,Hervey Bay,AU,2021-10-24 18:38:33,-25.2986,152.8535,76.03,91,5,10.98
503,Narragansett,US,2021-10-24 18:38:34,41.4501,-71.4495,61.02,51,1,5.01
504,Carrollton,US,2021-10-24 18:38:34,32.9537,-96.8903,84.13,68,75,7.0
505,Victoria Point,AU,2021-10-24 18:38:35,-27.5833,153.3,73.18,90,58,1.99
506,Auki,SB,2021-10-24 18:37:41,-8.7676,160.7034,76.5,88,33,4.0
507,Yenagoa,NG,2021-10-24 18:38:35,4.9247,6.2642,77.94,87,84,5.35
508,Fort Nelson,CA,2021-10-24 18:37:44,58.8053,-122.7002,27.99,93,75,2.3
509,Port Hardy,CA,2021-10-24 18:38:36,50.6996,-127.4199,53.6,76,90,32.21
510,Potrero Del Llano,MX,2021-10-24 18:38:36,21.05,-97.6833,81.45,63,75,3.04
511,Otradnoye,RU,2021-10-24 18:38:37,59.7775,30.8181,33.96,83,89,4.05
512,Boralday,KZ,2021-10-24 18:38:37,43.3578,76.8594,35.46,87,0,2.24
513,Poum,NC,2021-10-24 18:38:38,-20.2333,164.0167,74.62,77,6,7.31
514,Pacific Grove,US,2021-10-24 18:35:47,36.6177,-121.9166,66.31,85,90,11.01
515,Baherden,TM,2021-10-24 18:38:38,38.4362,57.4316,58.59,26,92,2.89
516,San Quintin,MX,2021-10-24 18:38:39,30.4833,-115.95,67.84,64,22,16.24
517,Ouadda,CF,2021-10-24 18:38:39,8.0777,22.4007,70.34,89,100,2.59
518,Robertsport,LR,2021-10-24 18:38:40,6.7533,-11.3686,80.96,76,94,7.18
519,Port Hedland,AU,2021-10-24 18:38:40,-20.3167,118.5667,71.65,64,8,6.91
520,Doha,QA,2021-10-24 18:38:41,25.2867,51.5333,84.09,70,0,3.44
521,Mount Isa,AU,2021-10-24 18:38:41,-20.7333,139.5,76.77,57,75,4.61
522,Reconquista,AR,2021-10-24 18:38:41,-29.15,-59.65,80.89,23,0,2.82
523,Sihora,IN,2021-10-24 18:38:42,23.4833,80.1167,71.04,55,38,2.77
524,Shetpe,KZ,2021-10-24 18:38:42,44.1667,52.1167,54.32,24,95,4.76
525,Sibolga,ID,2021-10-24 18:38:43,1.7427,98.7792,74.97,90,100,1.97
526,Cherepovets,RU,2021-10-24 18:38:43,59.1333,37.9,30.02,93,40,6.71
527,Gouyave,GD,2021-10-24 18:38:44,12.1646,-61.7296,86.77,66,40,17.27
528,Chissamba,AO,2021-10-24 18:38:44,-12.1667,17.3333,65.28,91,100,2.39
529,Libreville,GA,2021-10-24 18:38:29,0.3925,9.4537,78.13,86,70,5.97
530,Bad Salzungen,DE,2021-10-24 18:38:45,50.8167,10.2333,47.25,72,0,5.5
531,Belousovka,KZ,2021-10-24 18:38:45,50.1339,82.5239,43.65,57,90,6.71
532,Pictou,CA,2021-10-24 18:38:46,45.6834,-62.7153,48.58,76,10,16.11
533,Seminole,US,2021-10-24 18:38:46,28.7086,-81.2081,86.38,78,75,5.99
534,Salalah,OM,2021-10-24 18:38:46,17.0151,54.0924,78.89,73,0,3.44
535,Santa Vitoria Do Palmar,BR,2021-10-24 18:38:47,-33.5189,-53.3681,67.96,42,0,8.95
536,Synya,RU,2021-10-24 18:38:47,65.3718,58.0387,23.38,98,100,3.11
537,Gazojak,TM,2021-10-24 18:38:48,41.1875,61.4036,54.5,22,18,6.08
538,Shingu,JP,2021-10-24 18:38:48,33.7333,135.9833,60.93,82,100,5.7
539,Bronnoysund,NO,2021-10-24 18:38:48,65.4625,12.1997,48.42,93,75,13.8
540,Prince Rupert,CA,2021-10-24 18:38:49,54.3161,-130.3201,47.89,71,100,4.61
541,Narsaq,GL,2021-10-24 18:38:49,60.9167,-46.05,34.02,75,100,7.09
542,Kurilsk,RU,2021-10-24 18:37:34,45.2333,147.8833,44.26,75,5,6.02
543,Banda Aceh,ID,2021-10-24 18:38:50,5.5577,95.3222,79.11,81,100,7.54
544,Belaya Gora,RU,2021-10-24 18:38:50,68.5333,146.4167,-1.03,86,100,1.68
545,Jiaocheng,CN,2021-10-24 18:38:51,24.6774,116.1389,60.55,87,100,2.84
546,Nadym,RU,2021-10-24 18:38:51,65.5333,72.5167,24.64,83,15,17.34
547,Ternate,ID,2021-10-24 18:38:52,0.8,127.4,79.75,79,100,4.52
548,Mortka,RU,2021-10-24 18:38:52,59.3322,66.0214,39.18,97,100,1.05
549,Port-Gentil,GA,2021-10-24 18:38:53,-0.7193,8.7815,80.56,78,75,11.5
550,San Vicente,AR,2021-10-24 18:38:53,-26.6167,-54.1333,68.63,46,0,5.68
551,Moron,AR,2021-10-24 18:34:58,-34.6534,-58.6198,78.03,27,0,8.01
552,Zyryanka,RU,2021-10-24 18:38:54,65.75,150.85,-0.63,86,100,3.04
553,Husavik,IS,2021-10-24 18:36:21,66.0449,-17.3389,37.31,98,100,12.53
554,Apache Junction,US,2021-10-24 18:37:32,33.4151,-111.5496,83.8,22,40,3.0
555,Menongue,AO,2021-10-24 18:38:54,-14.6585,17.691,74.98,53,33,6.6
556,Sargatskoye,RU,2021-10-24 18:38:55,55.6101,73.4972,50.43,73,100,18.39
557,Sakaiminato,JP,2021-10-24 18:38:55,35.55,133.2333,49.98,93,75,4.61
558,Nyurba,RU,2021-10-24 18:33:58,63.2842,118.3319,32.59,98,100,6.64
559,Duluth,US,2021-10-24 18:38:56,46.7833,-92.1066,48.6,69,90,5.01
560,Piedras Negras,MX,2021-10-24 18:38:56,28.7,-100.5167,87.28,68,1,6.91
561,Marawi,PH,2021-10-24 18:36:08,7.9986,124.2928,65.64,91,100,2.39
562,Cordoba,AR,2021-10-24 18:38:57,-31.4135,-64.1811,86.41,15,0,1.99
563,Saint-Augustin,CA,2021-10-24 18:38:57,51.226,-58.6502,45.59,87,100,20.87
564,Elat,IL,2021-10-24 18:38:58,29.5581,34.9482,76.84,47,0,16.11
565,Flin Flon,CA,2021-10-24 18:38:58,54.7682,-101.865,40.84,65,75,10.36
566,Krasnovishersk,RU,2021-10-24 18:38:59,60.4078,57.082,36.18,97,100,4.18
567,Mabaruma,GY,2021-10-24 18:38:59,8.2,-59.7833,79.32,88,100,3.56
568,Peniche,PT,2021-10-24 18:38:59,39.3558,-9.3811,63.63,84,2,7.87
569,Lavrentiya,RU,2021-10-24 18:35:33,65.5833,-171.0,21.97,83,100,9.78
570,Cramlington,GB,2021-10-24 18:37:57,55.0865,-1.586,53.55,87,20,8.05
571,Nouadhibou,MR,2021-10-24 18:39:00,20.931,-17.0347,73.38,64,0,16.11
572,Ngunguru,NZ,2021-10-24 18:39:00,-35.6167,174.5,57.16,97,100,3.36
573,Melville,US,2021-10-24 18:39:01,40.7934,-73.4151,60.37,60,90,1.01
574,Coahuayana,MX,2021-10-24 18:38:25,18.7333,-103.6833,87.28,68,100,4.38
575,Porto Novo,BJ,2021-10-24 18:39:02,6.4965,2.6036,82.22,81,58,5.44
576,Torbat-E Jam,IR,2021-10-24 18:39:02,35.244,60.6225,53.1,23,0,2.46
